m1_signal,signal_label,observations,share_of_panel,labeled_trades,m1_hit_rate,mean_trade_return,median_trade_return,m2_approval_rate,hit_rate_m2_approved,hit_rate_m2_rejected,mean_return_m2_approved,mean_return_m2_rejected,m2_accuracy,m2_precision,m2_recall,m2_f1,m2_auc
-1,Short (−1),234,0.11729323308270677,234.0,0.42735042735042733,-0.0041433503452821705,-0.0049181826415974905,0.36324786324786323,0.4117647058823529,0.436241610738255,0.0005993595553031398,-0.006721602036204387,0.5085470085470085,0.4117647058823529,0.35,0.3783783783783784,0.4885820895522388
0,Flat (0),895,0.44862155388471175,,,,,,,,,,,,,,
1,Long (+1),866,0.43408521303258146,866.0,0.5993071593533488,0.007690022985212532,0.010143828088081897,0.9688221709006929,0.5983313468414779,0.6296296296296297,0.007567651347482608,0.011433688643172426,0.5912240184757506,0.5983313468414779,0.9672447013487476,0.7393225331369662,0.4970265362895837
