strategy,annualized_return,annualized_volatility,sharpe,max_drawdown,rolling_12m_max_drawdown,turnover,annualized_turnover,hit_rate,excess_return_vs_benchmark,information_ratio
equal_weight_1_7,0.07362465458614587,0.12898172006979883,0.5708146437053535,-0.39442989970107944,-0.39442989970107944,0.0010141987829614602,0.05273833671399593,0.5598377281947262,0.0,0.0
sixty_forty,0.06564032805732567,0.13267499341133857,0.4947452897458819,-0.4313626336115338,-0.42337049690350703,0.0,0.0,0.5649087221095335,-0.007984326528820196,-0.27854696152668085
m1_only,0.0205238208094487,0.06923156053129102,0.2964518010564332,-0.1329482724061014,-0.13089518169665637,0.11038361153240948,5.739947799685293,0.5101419878296146,-0.053100833776697165,-0.3587826197385361
m1_m2_binary,0.003953137085291214,0.050743184661922805,0.0779047888229532,-0.2093961126415057,-0.2093961126415057,0.09559862204577466,4.971128346380282,0.12474645030425964,-0.06967151750085465,-0.6458334160052825
m1_m2_linear,0.004950506067302962,0.007791313210818855,0.6353878907638821,-0.02828873245955099,-0.02828873245955099,0.02224757609821653,1.1568739571072595,0.5689655172413793,-0.0686741485188429,-0.6017181158078979
m1_m2_ecdf,0.05772397131273199,0.07011159525332926,0.8233156171124342,-0.11847237955359258,-0.11847237955359258,0.20296409210900715,10.554132789668373,0.565922920892495,-0.015900683273413874,-0.17364499685479307
