m1_signal,signal_label,observations,share_of_panel,labeled_trades,m1_hit_rate,mean_trade_return,median_trade_return,m2_approval_rate,hit_rate_m2_approved,hit_rate_m2_rejected,mean_return_m2_approved,mean_return_m2_rejected,m2_accuracy,m2_precision,m2_recall,m2_f1,m2_auc
0,Flat (0),2146,0.5614861329147044,,,,,,,,,,,,,,
1,Long (+1),1676,0.43851386708529566,1676.0,0.6091885441527446,0.008255657218876911,0.010082179611556885,0.4743436754176611,0.6490566037735849,0.5732122587968218,0.011191857220310323,0.005611399389014592,0.5322195704057279,0.6490566037735849,0.5053868756121449,0.5682819383259912,0.5436594866580438
