strategy,annualized_return,annualized_volatility,sharpe,max_drawdown,rolling_12m_max_drawdown,turnover,annualized_turnover,hit_rate,excess_return_vs_benchmark,information_ratio
equal_weight_1_7,0.07362465458614587,0.12898172006979883,0.5708146437053535,-0.39442989970107944,-0.39442989970107944,0.0010141987829614602,0.05273833671399593,0.5598377281947262,0.0,0.0
sixty_forty,0.06564032805732567,0.13267499341133857,0.4947452897458819,-0.4313626336115338,-0.42337049690350703,0.0,0.0,0.5649087221095335,-0.007984326528820196,-0.27854696152668085
m1_only,0.014041343792003724,0.06914508280010302,0.20307074955130147,-0.14809347458835986,-0.1397389246534333,0.10713441935418223,5.570989806417476,0.5182555780933062,-0.05958331079414214,-0.3970584348552114
m1_m2_binary,0.02494383029578584,0.06291782437565151,0.39645093490293704,-0.23080697060341626,-0.23080697060341626,0.14674396028571354,7.630685934857104,0.29918864097363085,-0.048680824290360025,-0.4839521990193275
m1_m2_linear,0.006276527674953236,0.011238031561266558,0.5585077458392415,-0.042153246337636174,-0.042153246337636174,0.030740656394983464,1.59851413253914,0.5709939148073022,-0.06734812691119263,-0.5987404567426869
m1_m2_ecdf,0.05339320609024312,0.06865126247107547,0.7777454364038685,-0.11023166022762843,-0.11023166022762843,0.1921871173406656,9.993730101714611,0.5780933062880325,-0.02023144849590275,-0.210751919531494
