m1_signal,signal_label,observations,share_of_panel,labeled_trades,m1_hit_rate,mean_trade_return,median_trade_return,m2_approval_rate,hit_rate_m2_approved,hit_rate_m2_rejected,mean_return_m2_approved,mean_return_m2_rejected,m2_accuracy,m2_precision,m2_recall,m2_f1,m2_auc
0,Flat (0),1565,0.5747337495409475,,,,,,,,,,,,,,
1,Long (+1),1158,0.42526625045905253,1158.0,0.6062176165803109,0.00861999263365992,0.011348761647549388,0.7651122625215889,0.6060948081264108,0.6066176470588235,0.008969989950149616,0.007485742070961829,0.5561312607944733,0.6060948081264108,0.7649572649572649,0.6763224181360201,0.5212675563552757
