m1_signal,signal_label,observations,share_of_panel,labeled_trades,m1_hit_rate,mean_trade_return,median_trade_return,m2_approval_rate,hit_rate_m2_approved,hit_rate_m2_rejected,mean_return_m2_approved,mean_return_m2_rejected,m2_accuracy,m2_precision,m2_recall,m2_f1,m2_auc
0,Flat (0),2688,0.5470085470085471,,,,,,,,,,,,,,
1,Long (+1),2226,0.452991452991453,2226.0,0.5988319856244384,0.006892572683845167,0.008906402896929011,0.9595687331536388,0.6015917602996255,0.5333333333333333,0.007028182341615094,0.0036936915344501437,0.596136567834681,0.6015917602996255,0.9639909977494373,0.740847506486019,0.5152654344997223
