m1_signal,signal_label,observations,share_of_panel,labeled_trades,m1_hit_rate,mean_trade_return,median_trade_return,m2_approval_rate,hit_rate_m2_approved,hit_rate_m2_rejected,mean_return_m2_approved,mean_return_m2_rejected,m2_accuracy,m2_precision,m2_recall,m2_f1,m2_auc
0,Flat (0),2688,0.5470085470085471,,,,,,,,,,,,,,
1,Long (+1),2226,0.452991452991453,2226.0,0.5988319856244384,0.006892572683845167,0.008906402896929011,0.6756513926325247,0.6103723404255319,0.574792243767313,0.007903960831329722,0.004803958102266956,0.550314465408805,0.6103723404255319,0.6886721680420105,0.6471624955939372,0.5152654344997223
