m1_signal,signal_label,observations,share_of_panel,labeled_trades,m1_hit_rate,mean_trade_return,median_trade_return,m2_approval_rate,hit_rate_m2_approved,hit_rate_m2_rejected,mean_return_m2_approved,mean_return_m2_rejected,m2_accuracy,m2_precision,m2_recall,m2_f1,m2_auc
0,Flat (0),1129,0.5659147869674186,,,,,,,,,,,,,,
1,Long (+1),866,0.43408521303258146,866.0,0.5993071593533488,0.007690022985212532,0.010143828088081897,0.9976905311778291,0.5995370370370371,0.5,0.007671642910938867,0.0155107445886567,0.5993071593533488,0.5995370370370371,0.9980732177263969,0.7490961677512654,0.49627137090281137
