strategy,annualized_return,annualized_volatility,sharpe,max_drawdown,rolling_12m_max_drawdown,turnover,annualized_turnover,hit_rate,excess_return_vs_benchmark,information_ratio
equal_weight_1_7,0.0737964170851424,0.12898169344140806,0.5721464427714741,-0.394429949873934,-0.394429949873934,0.0,0.0,0.5608519269776876,0.0,0.0
sixty_forty,0.06564030882342564,0.13267498378459264,0.49474518067397993,-0.43136254142621355,-0.42337057464441785,0.0,0.0,0.5649087221095335,-0.008156108261716755,-0.2849672052882136
m1_only,0.03779974319602175,0.05723027215983467,0.6604851203652033,-0.17147274803008994,-0.17147274803008994,0.06476377180527383,3.3677161338742394,0.5679513184584178,-0.035996673889120645,-0.43621544779117966
m1_m2_binary,0.04171336704638762,0.0517288956776093,0.8063842558394906,-0.1152665366617871,-0.1152665366617871,0.08243979006085195,4.2868690831643015,0.5689655172413793,-0.03208305003875478,-0.37552432400728913
m1_m2_linear,0.00985366891231032,0.01168620264175993,0.8431882634910709,-0.024646527773510063,-0.024646527773510063,0.02754018109591094,1.4320894169873688,0.5689655172413793,-0.06394274817283208,-0.575125661605635
m1_m2_ecdf,0.026016806686397942,0.03019658735255927,0.8615810251217981,-0.05307975513871033,-0.05307975513871033,0.09908004143251423,5.15216215449074,0.5780933062880325,-0.047779610398744454,-0.47335834794610115
