m1_signal,signal_label,observations,share_of_panel,labeled_trades,m1_hit_rate,mean_trade_return,median_trade_return,m2_approval_rate,hit_rate_m2_approved,hit_rate_m2_rejected,mean_return_m2_approved,mean_return_m2_rejected,m2_accuracy,m2_precision,m2_recall,m2_f1,m2_auc
-1,Short (−1),833,0.16951566951566951,833.0,0.4129651860744298,-0.007018706703927195,-0.007937210482909407,0.1644657863145258,0.3722627737226277,0.4209770114942529,-0.01101083509889765,-0.00622835758526975,0.5450180072028812,0.3722627737226277,0.14825581395348839,0.21205821205821207,0.46823132163408954
0,Flat (0),1687,0.3433048433048433,,,,,,,,,,,,,,
1,Long (+1),2394,0.48717948717948717,2394.0,0.5918964076858814,0.006301864245018806,0.008357399587423986,0.2059314954051796,0.6004056795131846,0.5896896370331405,0.008123918011693475,0.005825579776847748,0.4494569757727652,0.6004056795131846,0.20889202540578689,0.3099476439790576,0.515531176119196
