m1_signal,signal_label,observations,share_of_panel,labeled_trades,m1_hit_rate,mean_trade_return,median_trade_return,m2_approval_rate,hit_rate_m2_approved,hit_rate_m2_rejected,mean_return_m2_approved,mean_return_m2_rejected,m2_accuracy,m2_precision,m2_recall,m2_f1,m2_auc
0,Flat (0),1565,0.5747337495409475,,,,,,,,,,,,,,
1,Long (+1),1158,0.42526625045905253,1158.0,0.6062176165803109,0.00861999263365992,0.011348761647549388,0.07426597582037997,0.5930232558139535,0.6072761194029851,0.01139814315016649,0.008397216412996655,0.4075993091537133,0.5930232558139535,0.07264957264957266,0.12944162436548223,0.5212675563552757
